dataset,model,seed,epoch,loss,train_r2,valid_r2,path
ppb,Multimodal_ChemBERTa_GIN_e20,42,4,0.6103155763796818,0.5437476612616807,0.4331785435880643,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,5,0.5147295045999833,0.658042715636236,0.3304505010859875,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,6,0.4292419404711252,0.7128901186422127,0.4085145965966006,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,7,0.3607124788801611,0.7491088159054298,0.3523129811010964,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,8,0.3183436985185117,0.777993411268209,0.4447291610345582,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,9,0.2823488342541235,0.7844990976088598,0.3819956171224015,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,10,0.2425305629034101,0.8266886418385734,0.4221679080700148,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,11,0.2281287740226145,0.8203527898058358,0.3989794016119261,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,12,0.2092646687395042,0.8363329010962632,0.3655342185620825,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,13,0.2057283015714751,0.8883659279984243,0.409196280689124,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,14,0.1839328199900962,0.8743623219285632,0.4034569082673689,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,15,0.1834862548168059,0.8524986422205358,0.383725626726786,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,16,0.1612657679037915,0.8800327440297246,0.4230208164948298,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,17,0.1548584024479359,0.5193013449455159,0.1502789433982255,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,18,0.1757988869500013,0.9030254802464988,0.4682113501072684,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,19,0.1414876089741786,0.9129693029357352,0.4572459480288275,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,Multimodal_ChemBERTa_GIN_e20,42,20,0.161305891326916,0.91038078638767,0.4720602336725296,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/Multimodal_ChemBERTa_GIN_e20/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,1,0.9438485935514356,0.2717764853365839,0.1288442308977696,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,2,0.7121118594098974,0.506704701669692,0.2760835779832613,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,3,0.5578749573525087,0.6640420854982475,0.2254537410262319,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,4,0.393913408856333,0.788160169928811,0.2825025050468848,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,5,0.3009692554672559,0.7718457554480589,0.2257099825958599,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,6,0.2526586869800532,0.8580373088232952,0.3121629804418054,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,7,0.207718537637481,0.8222225974903195,0.2719282466617366,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,8,0.1970683630141947,0.8593002682797739,0.2259004353692918,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,9,0.183696740295416,0.8852831827922236,0.2866820265605211,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,ChemBERTa_zinc_base_v1,42,10,0.1607147549957404,0.9067884355992044,0.3087049204993159,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/ChemBERTa_zinc_base_v1/seed42/metrics.json
ppb,PyG_GIN_h128_e100,44,1,0.9176476307031584,0.0296869711489777,-0.0315131323011586,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,2,0.8135791733497526,0.1074554543594034,-0.0392243847854993,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,3,0.753589482932556,0.3364835754237621,0.2674738790260901,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,4,0.6953558154949327,0.0681973628517589,-0.166842859762224,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,5,0.7282926185828883,0.3452545773487867,0.2408079703747956,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,6,0.6533256369393047,0.4032152121120329,0.2531142673902302,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,7,0.6494792336370887,0.4163648544884892,0.177452893243831,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,8,0.610641590342289,0.4461180180041479,0.2549772479313504,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,9,0.6375538248841356,0.2101223870666073,0.063037629624798,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,10,0.593195213050377,0.3598850372011488,0.1700612606618301,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,11,0.6026456483253618,0.4701988728437354,0.2872118856159028,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,12,0.601384947212731,0.5061582461686814,0.2873261044714595,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,13,0.5776790576737102,0.4490878790857853,0.1637924393700202,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,14,0.5751503785935844,0.3967233525978612,0.2229694611272429,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,15,0.5793643644670161,0.4683204280380739,0.2279537394003175,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,16,0.5625179217356008,0.4473126491751173,0.2900103814812241,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,17,0.5442099051504601,0.4370683318183354,0.2290072148487318,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,18,0.5721213839403013,0.4341363608292542,0.1513841054296142,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,19,0.5411232586314039,0.3573710803578194,0.1128256443974639,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,20,0.5373753196582561,0.4894818061367729,0.2270238389837074,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,21,0.5386197054531516,0.4770273206788493,0.2013902822889038,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,22,0.5155430479747493,0.5492854885563496,0.2722861947937717,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,23,0.5311169958696133,0.517425467790976,0.2786831713172439,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,24,0.5156024698077178,0.5534916667960119,0.2069855961436227,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,25,0.5155102781406263,0.5622931960745042,0.2423769583109186,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,26,0.5247499426690544,0.5533080237855712,0.213364150513137,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,27,0.5373402234257721,0.5067156027606732,0.2046323701338563,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,28,0.5071411394491429,0.5446907855347689,0.2974852543095307,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,29,0.5399847277780858,0.4968642308925487,0.254787400691546,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,30,0.5088547493626432,0.5373201696127305,0.1486419796104475,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,31,0.4828771123798882,0.5531797174118334,0.1397292560288402,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,32,0.4811507888683459,0.572750910614463,0.2379739235525166,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,33,0.480188423903977,0.5924498835118135,0.215474318726177,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,34,0.4860549918035181,0.2689800890698314,-0.0652344366732196,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,35,0.4865462242103204,0.5451716316585145,0.1890726142449753,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,36,0.4683277981310356,0.5963472241402984,0.1838236095348697,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,37,0.4682167277830403,0.4878369177373168,0.2048569935112842,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,38,0.4822873832975946,0.4489227062021197,0.0766506925144726,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,39,0.4496977216586834,0.608828065064414,0.2390357900750414,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,40,0.4619768309157069,0.5997223465618684,0.232776573713786,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,41,0.4878325684041512,0.5714453072682621,0.1737020364778079,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,42,0.4305449389829868,0.5903251315140895,0.2274405441151809,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,43,0.4163237192281863,0.596586816339344,0.2632134086233186,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,44,0.4251745808415296,0.619333381453139,0.1724604985793791,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,45,0.4259331451683509,0.6106233860661405,0.2006070180542385,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,46,0.4301627034821161,0.5757187600146613,0.1699095604390933,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,47,0.4398144207349637,0.5647781106998688,0.1087426688033278,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,48,0.4370131939649582,0.6241521793442544,0.2176328215689114,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,49,0.4444533535620061,0.6349391216551353,0.2879007220812768,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,50,0.4263472375346393,0.6102982079877396,0.1702010998329279,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,51,0.4496973044261699,0.6416253970659559,0.1513834035691088,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,52,0.4145201077548469,0.6506820851740056,0.2778410899348802,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,44,53,0.4325778298988575,0.6155970063993652,0.2535857952227721,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed44/metrics.json
ppb,PyG_GIN_h128_e100,43,1,0.9195318818092346,-0.0373878686311524,-0.1116631871175752,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,2,0.8481442906507631,0.1657134985915059,0.0209411293132437,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,3,0.7859860887614692,0.3062063845746413,0.1072214375090024,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,4,0.7267640047683949,0.255271965152553,0.1230972446239233,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,5,0.7207421275173745,0.2828473479016696,0.1418443648414256,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,6,0.6782763524026405,0.2546448925881074,0.1791918372799641,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,7,0.6742992800910298,0.2866812987749232,0.2055359091949501,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,8,0.6368442374031719,0.4320219038253058,0.2210258599792077,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,9,0.6549044040645041,0.377664733601371,0.2289890726152726,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,10,0.6477958458225902,0.342653729703813,0.2671208177343624,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,11,0.6125817004500366,0.4017487130006476,0.2170899171967247,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,12,0.5914148219474932,0.435797472691162,0.1955233808706774,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,13,0.5794112973096894,0.4322506177388793,0.1722475934686037,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,14,0.5850404413734994,0.4819521493235511,0.2064947007750774,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,15,0.543684200906172,0.407453124061213,0.2041216667219957,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,16,0.572094433554789,0.4526402965619259,0.1772712762455535,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,17,0.5653996605698656,0.470283072326361,0.187524174461666,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,18,0.5685463845729828,0.5055989816176651,0.1944017027885798,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,19,0.5611692085498716,0.5116140588513719,0.2800764025529939,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,20,0.5508072910512366,0.4839874322545151,0.2814781525611391,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,21,0.5455894931787397,0.5203330509691861,0.2565666253118012,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,22,0.5454377074067186,0.5244165734116406,0.2786566203725995,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,23,0.5471294932976002,0.4467667658091765,0.1818928748697355,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,24,0.5476344373168015,0.5142388588907949,0.2925014984583159,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,25,0.5140269373248263,0.537161911687914,0.242788961560903,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,26,0.5317362139864665,0.4619130849714153,0.1557947887090521,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,27,0.540926324521623,0.5328499581112833,0.1972997829422131,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,28,0.5034930335312355,0.4995373164996399,0.1019104941164174,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,29,0.5139562872851767,0.4972587478659289,0.1301295808986403,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,30,0.4900023617395541,0.4221222271147251,0.1541859421412559,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,31,0.4807887895078194,0.4521903597037005,0.1110728968927731,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,32,0.5041565106409353,0.5227379159985218,0.1832993651520559,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,33,0.4914156859967766,0.562054306767888,0.2883807624963294,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,34,0.4908164597866011,0.4734913119635842,0.1982909009823404,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,35,0.4822720234713903,0.5105489954983522,0.2405020539221091,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,36,0.4816406605447211,0.5843070561045723,0.2706971050964956,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,37,0.4747099745564344,0.5813438853591258,0.2022735521939841,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
ppb,PyG_GIN_h128_e100,43,38,0.4469220002249973,0.49192647920394,0.1729770397666202,/Users/pradyu/Documents/1_Work/2_Research/DeepChem_ML/Project_1/results/ppb/PyG_GIN_h128_e100/seed43/metrics.json
