dataset,model,seed,epoch,loss,train_r2,valid_r2
ppb,PyG_GIN_h128_e100,44,10,0.593195213050377,0.35988503720114884,0.17006126066183014
ppb,PyG_GIN_h128_e100,44,11,0.6026456483253618,0.4701988728437354,0.28721188561590283
ppb,PyG_GIN_h128_e100,44,12,0.601384947212731,0.5061582461686814,0.28732610447145956
ppb,PyG_GIN_h128_e100,44,13,0.5776790576737102,0.4490878790857853,0.1637924393700202
ppb,PyG_GIN_h128_e100,44,14,0.5751503785935844,0.3967233525978612,0.22296946112724292
ppb,PyG_GIN_h128_e100,44,15,0.5793643644670161,0.46832042803807394,0.2279537394003175
ppb,PyG_GIN_h128_e100,44,16,0.5625179217356008,0.44731264917511737,0.29001038148122416
ppb,PyG_GIN_h128_e100,44,17,0.5442099051504601,0.4370683318183354,0.22900721484873188
ppb,PyG_GIN_h128_e100,44,18,0.5721213839403013,0.4341363608292542,0.15138410542961422
ppb,PyG_GIN_h128_e100,44,19,0.5411232586314039,0.3573710803578194,0.1128256443974639
ppb,PyG_GIN_h128_e100,44,20,0.5373753196582561,0.48948180613677295,0.22702383898370748
ppb,PyG_GIN_h128_e100,44,21,0.5386197054531516,0.47702732067884934,0.20139028228890388
ppb,PyG_GIN_h128_e100,44,22,0.5155430479747493,0.5492854885563496,0.2722861947937717
ppb,PyG_GIN_h128_e100,44,23,0.5311169958696133,0.517425467790976,0.27868317131724396
ppb,PyG_GIN_h128_e100,44,24,0.5156024698077178,0.5534916667960119,0.20698559614362277
ppb,PyG_GIN_h128_e100,44,25,0.5155102781406263,0.5622931960745042,0.24237695831091866
ppb,PyG_GIN_h128_e100,44,26,0.5247499426690544,0.5533080237855712,0.21336415051313706
ppb,PyG_GIN_h128_e100,44,27,0.5373402234257721,0.5067156027606732,0.20463237013385638
ppb,PyG_GIN_h128_e100,44,28,0.5071411394491429,0.5446907855347689,0.29748525430953077
ppb,PyG_GIN_h128_e100,44,29,0.5399847277780858,0.4968642308925487,0.25478740069154604
ppb,PyG_GIN_h128_e100,44,30,0.5088547493626432,0.5373201696127305,0.14864197961044756
ppb,PyG_GIN_h128_e100,44,31,0.48287711237988823,0.5531797174118334,0.13972925602884023
ppb,PyG_GIN_h128_e100,44,32,0.4811507888683459,0.572750910614463,0.23797392355251668
ppb,PyG_GIN_h128_e100,44,33,0.480188423903977,0.5924498835118135,0.21547431872617706
ppb,PyG_GIN_h128_e100,44,34,0.48605499180351813,0.2689800890698314,-0.0652344366732196
ppb,PyG_GIN_h128_e100,44,35,0.48654622421032045,0.5451716316585145,0.18907261424497535
ppb,PyG_GIN_h128_e100,44,36,0.4683277981310356,0.5963472241402984,0.18382360953486976
ppb,PyG_GIN_h128_e100,44,37,0.4682167277830403,0.48783691773731686,0.20485699351128428
ppb,PyG_GIN_h128_e100,44,38,0.4822873832975946,0.4489227062021197,0.07665069251447265
ppb,PyG_GIN_h128_e100,44,39,0.4496977216586834,0.608828065064414,0.2390357900750414
ppb,PyG_GIN_h128_e100,44,40,0.4619768309157069,0.5997223465618684,0.23277657371378602
ppb,PyG_GIN_h128_e100,44,41,0.4878325684041512,0.5714453072682621,0.1737020364778079
ppb,PyG_GIN_h128_e100,44,42,0.43054493898298685,0.5903251315140895,0.2274405441151809
ppb,PyG_GIN_h128_e100,44,43,0.4163237192281863,0.596586816339344,0.26321340862331866
ppb,PyG_GIN_h128_e100,44,44,0.42517458084152965,0.619333381453139,0.17246049857937917
ppb,PyG_GIN_h128_e100,44,45,0.42593314516835096,0.6106233860661405,0.20060701805423853
ppb,PyG_GIN_h128_e100,44,46,0.43016270348211616,0.5757187600146613,0.16990956043909333
ppb,PyG_GIN_h128_e100,44,47,0.43981442073496374,0.5647781106998688,0.10874266880332784
ppb,PyG_GIN_h128_e100,44,48,0.4370131939649582,0.6241521793442544,0.2176328215689114
ppb,PyG_GIN_h128_e100,44,49,0.44445335356200616,0.6349391216551353,0.2879007220812768
ppb,PyG_GIN_h128_e100,44,50,0.4263472375346393,0.6102982079877396,0.17020109983292797
ppb,PyG_GIN_h128_e100,44,51,0.44969730442616995,0.6416253970659559,0.15138340356910884
ppb,PyG_GIN_h128_e100,44,52,0.4145201077548469,0.6506820851740056,0.2778410899348802
ppb,PyG_GIN_h128_e100,44,53,0.4325778298988575,0.6155970063993652,0.25358579522277214
ppb,PyG_GIN_h128_e100,43,1,0.9195318818092346,-0.0373878686311524,-0.11166318711757528
ppb,PyG_GIN_h128_e100,43,2,0.8481442906507631,0.16571349859150597,0.020941129313243767
ppb,PyG_GIN_h128_e100,43,3,0.7859860887614692,0.30620638457464133,0.10722143750900248
ppb,PyG_GIN_h128_e100,43,4,0.7267640047683949,0.255271965152553,0.12309724462392335
ppb,PyG_GIN_h128_e100,43,5,0.7207421275173745,0.28284734790166965,0.1418443648414256
ppb,PyG_GIN_h128_e100,43,6,0.6782763524026405,0.2546448925881074,0.17919183727996413
ppb,PyG_GIN_h128_e100,43,7,0.6742992800910298,0.2866812987749232,0.20553590919495013
ppb,PyG_GIN_h128_e100,43,8,0.6368442374031719,0.4320219038253058,0.22102585997920776
ppb,PyG_GIN_h128_e100,43,9,0.6549044040645041,0.377664733601371,0.22898907261527268
ppb,PyG_GIN_h128_e100,43,10,0.6477958458225902,0.342653729703813,0.26712081773436247
ppb,PyG_GIN_h128_e100,43,11,0.6125817004500366,0.40174871300064763,0.21708991719672477
ppb,PyG_GIN_h128_e100,43,12,0.5914148219474932,0.435797472691162,0.19552338087067744
ppb,PyG_GIN_h128_e100,43,13,0.5794112973096894,0.4322506177388793,0.17224759346860374
ppb,PyG_GIN_h128_e100,43,14,0.5850404413734994,0.4819521493235511,0.20649470077507748
ppb,PyG_GIN_h128_e100,43,15,0.543684200906172,0.40745312406121303,0.20412166672199572
ppb,PyG_GIN_h128_e100,43,16,0.572094433554789,0.45264029656192595,0.1772712762455535
ppb,PyG_GIN_h128_e100,43,17,0.5653996605698656,0.470283072326361,0.18752417446166603
ppb,PyG_GIN_h128_e100,43,18,0.5685463845729828,0.5055989816176651,0.19440170278857982
ppb,PyG_GIN_h128_e100,43,19,0.5611692085498716,0.5116140588513719,0.28007640255299393
ppb,PyG_GIN_h128_e100,43,20,0.5508072910512366,0.4839874322545151,0.28147815256113917
ppb,PyG_GIN_h128_e100,43,21,0.5455894931787397,0.5203330509691861,0.2565666253118012
ppb,PyG_GIN_h128_e100,43,22,0.5454377074067186,0.5244165734116406,0.27865662037259953
ppb,PyG_GIN_h128_e100,43,23,0.5471294932976002,0.4467667658091765,0.1818928748697355
ppb,PyG_GIN_h128_e100,43,24,0.5476344373168015,0.5142388588907949,0.29250149845831597
ppb,PyG_GIN_h128_e100,43,25,0.5140269373248263,0.537161911687914,0.24278896156090302
ppb,PyG_GIN_h128_e100,43,26,0.5317362139864665,0.46191308497141537,0.15579478870905217
ppb,PyG_GIN_h128_e100,43,27,0.540926324521623,0.5328499581112833,0.19729978294221318
ppb,PyG_GIN_h128_e100,43,28,0.5034930335312355,0.49953731649963995,0.1019104941164174
ppb,PyG_GIN_h128_e100,43,29,0.5139562872851767,0.49725874786592894,0.13012958089864035
ppb,PyG_GIN_h128_e100,43,30,0.4900023617395541,0.42212222711472513,0.15418594214125592
ppb,PyG_GIN_h128_e100,43,31,0.4807887895078194,0.4521903597037005,0.11107289689277311
ppb,PyG_GIN_h128_e100,43,32,0.5041565106409353,0.5227379159985218,0.18329936515205592
ppb,PyG_GIN_h128_e100,43,33,0.49141568599677665,0.562054306767888,0.2883807624963294
ppb,PyG_GIN_h128_e100,43,34,0.49081645978660116,0.4734913119635842,0.19829090098234048
ppb,PyG_GIN_h128_e100,43,35,0.4822720234713903,0.5105489954983522,0.2405020539221091
ppb,PyG_GIN_h128_e100,43,36,0.4816406605447211,0.5843070561045723,0.2706971050964956
ppb,PyG_GIN_h128_e100,43,37,0.47470997455643443,0.5813438853591258,0.20227355219398413
ppb,PyG_GIN_h128_e100,43,38,0.44692200022499734,0.49192647920394006,0.17297703976662027
ppb,PyG_GIN_h128_e100,43,39,0.5094911205332454,0.6026534586222081,0.2711353423270336
ppb,PyG_GIN_h128_e100,43,40,0.4427170021141448,0.6007737057679642,0.24454870019626107
ppb,PyG_GIN_h128_e100,43,41,0.46056090258970495,0.5642632840892172,0.21494668212017465
ppb,PyG_GIN_h128_e100,43,42,0.49167574978456263,0.5063513871868563,0.1702250643007942
ppb,PyG_GIN_h128_e100,43,43,0.460927979248326,0.5751446758899637,0.23021650860763765
ppb,PyG_GIN_h128_e100,43,44,0.45517038099649476,0.5760054061235189,0.2192566906443033
ppb,PyG_GIN_h128_e100,43,45,0.4794381417152358,0.5682468570866417,0.15590671628680997
ppb,PyG_GIN_h128_e100,43,46,0.46409964488773814,0.6249844849926065,0.20300018979861745
ppb,PyG_GIN_h128_e100,43,47,0.4303635860361704,0.5458082660077052,0.1636697756294373
ppb,PyG_GIN_h128_e100,43,48,0.4369794184841761,0.6155979606364008,0.24013756499296035
ppb,PyG_GIN_h128_e100,43,49,0.4449861547568949,0.5789680884613544,0.22926038514599634
ppb,PyG_GIN_h128_e100,42,1,0.9313718087789489,0.1630937253886663,0.12210265457378844
ppb,PyG_GIN_h128_e100,42,2,0.8288439090658979,0.27244900403235217,0.15979412607823562
ppb,PyG_GIN_h128_e100,42,3,0.7901335663911773,0.26435639969943026,0.0805875832374231
ppb,PyG_GIN_h128_e100,42,4,0.7411474251165623,0.3125987529531935,0.23503088207808176
ppb,PyG_GIN_h128_e100,42,5,0.7039256837309861,0.355593430881625,0.258228941175514
ppb,PyG_GIN_h128_e100,42,6,0.6911593682882262,0.3809067364268429,0.24451814054443732
ppb,PyG_GIN_h128_e100,42,7,0.6444737253392615,0.36838853229368684,0.21876757143281433
ppb,PyG_GIN_h128_e100,42,8,0.6094414213808571,0.44143443293378193,0.22063210403521094
ppb,PyG_GIN_h128_e100,42,9,0.6121829791766841,0.43679784758237306,0.2165969607549253
ppb,PyG_GIN_h128_e100,42,10,0.6244805288024065,0.46188412957931824,0.26137740871799386
ppb,PyG_GIN_h128_e100,42,11,0.5859758097951006,0.4824251911932478,0.24094076515650997
ppb,PyG_GIN_h128_e100,42,12,0.593837485444255,0.20409754183486462,0.16975518883369456
ppb,PyG_GIN_h128_e100,42,13,0.5852702579847197,0.4739742962409824,0.23159272946958243
ppb,PyG_GIN_h128_e100,42,14,0.5934610232347395,0.2821235267119854,0.12909511265243578
ppb,PyG_GIN_h128_e100,42,15,0.5621933846212015,0.5005143976951297,0.24465454123079355
ppb,PyG_GIN_h128_e100,42,16,0.5542971179252718,0.47272142513620874,0.30145039725178546
ppb,PyG_GIN_h128_e100,42,17,0.5815379492393354,0.4666226905242674,0.2764327856977872
ppb,PyG_GIN_h128_e100,42,18,0.568127255614211,0.3972337639078559,0.20306969476021486
ppb,PyG_GIN_h128_e100,42,19,0.5552963316440582,0.47371026303158736,0.19953430875383604
ppb,PyG_GIN_h128_e100,42,20,0.5304882355579515,0.5088733937328274,0.27544807644404357
ppb,PyG_GIN_h128_e100,42,21,0.5305776530649604,0.14266419375741024,-0.09312563197755841
ppb,PyG_GIN_h128_e100,42,22,0.5381546253111305,0.5161072801505855,0.23893212941507624
ppb,PyG_GIN_h128_e100,42,23,0.5322771570304545,0.3779297444669367,0.2076967521053258
ppb,PyG_GIN_h128_e100,42,24,0.5177567528515328,0.5325704048834168,0.23317940336210607
ppb,PyG_GIN_h128_e100,42,25,0.5122707816885739,0.49935719064092465,0.21356627935241135
ppb,PyG_GIN_h128_e100,42,26,0.5153199783185634,0.5111367205354327,0.16132248720586317
ppb,PyG_GIN_h128_e100,42,27,0.5094112466748167,0.564248375092198,0.27678697697407173
ppb,PyG_GIN_h128_e100,42,28,0.4855841710800078,0.5380707745897266,0.24582943546360203
ppb,PyG_GIN_h128_e100,42,29,0.4955969867182941,0.5421823923571079,0.23706777315155003
ppb,PyG_GIN_h128_e100,42,30,0.4911543367112555,0.5398124394894201,0.2759154741033817
ppb,PyG_GIN_h128_e100,42,31,0.48994038126817563,0.4501037819929298,0.15576711444214142
ppb,PyG_GIN_h128_e100,42,32,0.48771357609004506,0.3290385636377381,0.041312095712728314
ppb,PyG_GIN_h128_e100,42,33,0.47970837500037217,0.5779588327624474,0.20969821616170548
ppb,PyG_GIN_h128_e100,42,34,0.47390196236168464,0.4962996024007744,0.1793300388085769
ppb,PyG_GIN_h128_e100,42,35,0.4603466006313882,0.37618337292106285,0.011482104454198727
ppb,PyG_GIN_h128_e100,42,36,0.4814713484630352,0.5501689686038318,0.2336847692966395
ppb,PyG_GIN_h128_e100,42,37,0.47559665252522726,0.595418985625956,0.254629480699205
ppb,PyG_GIN_h128_e100,42,38,0.4747710773130743,0.5722301528717815,0.2772969240601849
ppb,PyG_GIN_h128_e100,42,39,0.45696251203374166,0.5707489360740563,0.21050772327352996
ppb,PyG_GIN_h128_e100,42,40,0.4645913701231887,0.5271521670547314,0.24370966094035207
ppb,PyG_GIN_h128_e100,42,41,0.44484953473253946,0.5818073558395489,0.20090737865270003
ppb,ChemBERTa_zinc_base_v1,44,1,1.0235594249353177,0.04147434668965866,0.005128950861335024
ppb,ChemBERTa_zinc_base_v1,44,2,0.9450444608199887,0.09769028955760761,0.052318548566469336
ppb,ChemBERTa_zinc_base_v1,44,3,0.9400568967912255,0.23630267146181705,0.13972828300071127
ppb,ChemBERTa_zinc_base_v1,44,4,0.7802020013332367,0.3464638936398198,0.18167857521094288
ppb,ChemBERTa_zinc_base_v1,44,5,0.7023746433054529,0.45424781725850305,0.2189368256763604
ppb,ChemBERTa_zinc_base_v1,44,6,0.6090608466325736,0.510488823031209,0.20690413184961198
ppb,ChemBERTa_zinc_base_v1,44,7,0.534933630104472,0.6072593301842186,0.23423555896209347
ppb,ChemBERTa_zinc_base_v1,44,8,0.48508609649611684,0.6873248156803664,0.2720706092922375
ppb,ChemBERTa_zinc_base_v1,44,9,0.4159605190521333,0.7490763459211669,0.31883641129384543
ppb,ChemBERTa_zinc_base_v1,44,10,0.36985527451445416,0.7910718321825551,0.28598040913839595
ppb,ChemBERTa_zinc_base_v1,44,11,0.292269708543289,0.8273974347884937,0.3425598872089862
ppb,ChemBERTa_zinc_base_v1,44,12,0.29153886037628823,0.8495232709925775,0.30894734654992906
ppb,ChemBERTa_zinc_base_v1,44,13,0.2322660301153253,0.8702114112399744,0.3098928995511169
ppb,ChemBERTa_zinc_base_v1,44,14,0.20544702196266593,0.8704804013888946,0.29866790995982884
ppb,ChemBERTa_zinc_base_v1,44,15,0.19472013032290994,0.8932539544406272,0.32236571451262197
ppb,ChemBERTa_zinc_base_v1,44,16,0.17855285071745153,0.8915436525086241,0.28982930619092073
ppb,ChemBERTa_zinc_base_v1,44,17,0.1744124580447267,0.8976179078070218,0.302048976366197
ppb,ChemBERTa_zinc_base_v1,44,18,0.19286366497598043,0.8962583036198472,0.24937753020799047
ppb,ChemBERTa_zinc_base_v1,44,19,0.16180142614899612,0.9059895203576926,0.27498116620889446
ppb,ChemBERTa_zinc_base_v1,44,20,0.16199870752852139,0.9115986617583648,0.2894033181914494
ppb,ChemBERTa_zinc_base_v1,43,1,0.9933622006962939,0.041704557636712214,0.08188956468395214
ppb,ChemBERTa_zinc_base_v1,43,2,0.979082053027502,0.09235966711930232,0.08852780485190992
ppb,ChemBERTa_zinc_base_v1,43,3,0.8814310765847927,0.272038924754313,0.19591601126717195
ppb,ChemBERTa_zinc_base_v1,43,4,0.7599134844977681,0.3722577632313635,0.24154219361802542
ppb,ChemBERTa_zinc_base_v1,43,5,0.6870202749240689,0.46849683450529767,0.2280419619080375
ppb,ChemBERTa_zinc_base_v1,43,6,0.5725648312306986,0.5223639303657847,0.21661865685386672
ppb,ChemBERTa_zinc_base_v1,43,7,0.5292072677757682,0.6439713149189464,0.2997008434992642
ppb,ChemBERTa_zinc_base_v1,43,8,0.44604132669727975,0.7179494242359821,0.331957998076697
ppb,ChemBERTa_zinc_base_v1,43,9,0.40142663840840503,0.7586659031880272,0.33455357788681506
ppb,ChemBERTa_zinc_base_v1,43,10,0.336170948496679,0.8130430546550242,0.30996670180428376
ppb,ChemBERTa_zinc_base_v1,43,11,0.3006123885875795,0.8254470759336754,0.3331074820536545
ppb,ChemBERTa_zinc_base_v1,43,12,0.2883576181967084,0.8464451371831757,0.3610460482665707
ppb,ChemBERTa_zinc_base_v1,43,13,0.24401170142540118,0.8323292879730066,0.26929737006044796
ppb,ChemBERTa_zinc_base_v1,43,14,0.24591115008040174,0.871919981407335,0.33677392957886876
ppb,ChemBERTa_zinc_base_v1,43,15,0.19559546432844022,0.8816128290770064,0.3258013773726004
ppb,ChemBERTa_zinc_base_v1,43,16,0.1892568383638452,0.8857404131784372,0.3341646079003816
ppb,ChemBERTa_zinc_base_v1,43,17,0.17636994417847657,0.8886999761819121,0.35398499464321254
ppb,ChemBERTa_zinc_base_v1,43,18,0.1660120956054548,0.888654784181671,0.2931064055433259
ppb,ChemBERTa_zinc_base_v1,43,19,0.16018857316273014,0.9036602158766773,0.365148820106619
ppb,ChemBERTa_zinc_base_v1,43,20,0.15934509656778195,0.908558639387022,0.3255369951039371
ppb,ChemBERTa_zinc_base_v1,42,1,1.006853624814894,0.06224678448747023,0.0036339411831579627
ppb,ChemBERTa_zinc_base_v1,42,2,0.9255980776577462,0.1029633305132307,0.031036859447366782
ppb,ChemBERTa_zinc_base_v1,42,3,0.883155650845388,0.25504931716098633,0.14990977394605676
ppb,ChemBERTa_zinc_base_v1,42,4,0.7816846697795682,0.36970002397918356,0.20897449849739635
ppb,ChemBERTa_zinc_base_v1,42,5,0.6880773894670533,0.40370879710372276,0.15374363840343086
ppb,ChemBERTa_zinc_base_v1,42,6,0.6031484191374081,0.5387875521521938,0.21989911506796211
ppb,ChemBERTa_zinc_base_v1,42,7,0.5406089944810402,0.623713680355473,0.23662473035121445
ppb,ChemBERTa_zinc_base_v1,42,8,0.4717787631401202,0.6917301604321453,0.2585105647040141
ppb,ChemBERTa_zinc_base_v1,42,9,0.4161644523463598,0.7406278201333855,0.2814015350105441
ppb,ChemBERTa_zinc_base_v1,42,10,0.37151802803685025,0.7657611442443709,0.260149614191894
ppb,ChemBERTa_zinc_base_v1,42,11,0.30126596732837396,0.8099940441692661,0.2859648511397357
ppb,ChemBERTa_zinc_base_v1,42,12,0.27577663267531044,0.7953469054537222,0.2392513556143917
ppb,ChemBERTa_zinc_base_v1,42,13,0.23583860404607726,0.8327782882609385,0.25423733431341766
ppb,ChemBERTa_zinc_base_v1,42,14,0.24745922662862918,0.8459531067124466,0.25519447441507803
ppb,ChemBERTa_zinc_base_v1,42,15,0.2034793808692839,0.870795501343351,0.269657035856379
ppb,ChemBERTa_zinc_base_v1,42,16,0.18985726993258406,0.8773212303586118,0.28482500752770334
ppb,ChemBERTa_zinc_base_v1,42,17,0.17495042121991877,0.8907830372533158,0.2946135779675505
ppb,ChemBERTa_zinc_base_v1,42,18,0.1747092639164227,0.8845604716077446,0.31329548872025226
ppb,ChemBERTa_zinc_base_v1,42,19,0.15118461447518047,0.9090801354605059,0.3180261999657962
ppb,ChemBERTa_zinc_base_v1,42,20,0.1519584208726883,0.9085600879319738,0.27972737481182686
ppb,PyG_GCN_h128_e100,44,1,0.8867883140720972,0.15602740791094594,0.15246196900764541
ppb,PyG_GCN_h128_e100,44,2,0.8163979111648187,0.2731784632533829,0.20565116844657172
ppb,PyG_GCN_h128_e100,44,3,0.7485344097381685,0.31557074202586766,0.1830210469924929
ppb,PyG_GCN_h128_e100,44,4,0.7574835154341488,0.26425808322472955,0.18876186810416284
ppb,PyG_GCN_h128_e100,44,5,0.7145922238506922,0.3633864001303223,0.22370358008997848
ppb,PyG_GCN_h128_e100,44,6,0.6713643757308402,0.37977892387660894,0.24724185321472802
ppb,PyG_GCN_h128_e100,44,7,0.6772744931825777,0.372905150261873,0.24654015429580145
ppb,PyG_GCN_h128_e100,44,8,0.6769288989101968,0.3167694878617866,0.10250499664504698
ppb,PyG_GCN_h128_e100,44,9,0.6637453182441432,0.35144105926173574,0.2653495710230359
ppb,PyG_GCN_h128_e100,44,10,0.657854264102331,0.4054843433823009,0.2739332718375883
ppb,PyG_GCN_h128_e100,44,11,0.6333686898394328,0.3968222033168526,0.22633787795630633
ppb,PyG_GCN_h128_e100,44,12,0.6255947057066894,0.42429897375122205,0.2594712652829878
ppb,PyG_GCN_h128_e100,44,13,0.6390788344348349,0.3350181765572391,0.17795921930825098
ppb,PyG_GCN_h128_e100,44,14,0.6421972222444488,0.39987134348954345,0.2407765970646497
ppb,PyG_GCN_h128_e100,44,15,0.628843986043116,0.39256699546787976,0.24014190166111438
ppb,PyG_GCN_h128_e100,44,16,0.643443746537697,0.45196800278098326,0.2449169003401076
ppb,PyG_GCN_h128_e100,44,17,0.5976683243018824,0.47561723729752403,0.3035737933175461
ppb,PyG_GCN_h128_e100,44,18,0.5953210221558083,0.4468491287404419,0.29206509321414786
ppb,PyG_GCN_h128_e100,44,19,0.6149196381249079,0.44759505827949464,0.21123487372743865
ppb,PyG_GCN_h128_e100,44,20,0.6144496464147801,0.42844459133423485,0.1958985444688961
ppb,PyG_GCN_h128_e100,44,21,0.5846603461881963,0.43046262699556814,0.252539441657186
ppb,PyG_GCN_h128_e100,44,22,0.5899530852713236,0.41416032915876033,0.20752734722605826
ppb,PyG_GCN_h128_e100,44,23,0.5652495782549788,0.43239589436786585,0.19707431995940727
ppb,PyG_GCN_h128_e100,44,24,0.5787458892275648,0.47261394084096653,0.25558315480709337
ppb,PyG_GCN_h128_e100,44,25,0.5789899629790608,0.4995511170481637,0.27898578284686093
ppb,PyG_GCN_h128_e100,44,26,0.5575016228164115,0.48705212363192885,0.24602720541973466
ppb,PyG_GCN_h128_e100,44,27,0.5651494217355076,0.49563835676621604,0.2856210218205114
ppb,PyG_GCN_h128_e100,44,28,0.5593151664588509,0.4949793256457242,0.2444083310590318
ppb,PyG_GCN_h128_e100,44,29,0.6163110765742092,0.47188232605875324,0.23373673975832
ppb,PyG_GCN_h128_e100,44,30,0.5826124396266007,0.4990300420446572,0.30446421038251215
ppb,PyG_GCN_h128_e100,44,31,0.57346733677678,0.4861216801916035,0.2941011241013296
ppb,PyG_GCN_h128_e100,44,32,0.5929113241230569,0.512328305482127,0.24966994490273842
ppb,PyG_GCN_h128_e100,44,33,0.5747091079630503,0.5011073249226645,0.2553858249154469
ppb,PyG_GCN_h128_e100,44,34,0.5864437411471111,0.49994569171270864,0.2986634744007364
ppb,PyG_GCN_h128_e100,44,35,0.5606779118136662,0.4903988518030169,0.17384406509368389
ppb,PyG_GCN_h128_e100,44,36,0.5591310070055288,0.5321519873592461,0.2771594097432163
ppb,PyG_GCN_h128_e100,44,37,0.5513273648372511,0.5278614714685352,0.290907739507529
ppb,PyG_GCN_h128_e100,44,38,0.5465444202830152,0.5230135885768556,0.28973732725308843
ppb,PyG_GCN_h128_e100,44,39,0.5592467141587559,0.5156609485502909,0.28375803767277663
ppb,PyG_GCN_h128_e100,44,40,0.5362689197063446,0.4361668680758094,0.1788790942682198
ppb,PyG_GCN_h128_e100,44,41,0.5408005758029658,0.4987685791799923,0.21888395851618236
ppb,PyG_GCN_h128_e100,44,42,0.5500948519968405,0.5066520443591347,0.2075910747835924
ppb,PyG_GCN_h128_e100,44,43,0.5342310063722657,0.5353385979241756,0.2778178538951638
ppb,PyG_GCN_h128_e100,44,44,0.5548478095996671,0.5490433769616286,0.2490581986940712
ppb,PyG_GCN_h128_e100,44,45,0.5297365697418771,0.5384334764032684,0.24568474700230136
ppb,PyG_GCN_h128_e100,44,46,0.5072821298750435,0.5618721716877562,0.2723160989079404
ppb,PyG_GCN_h128_e100,44,47,0.5281163712100285,0.5396761678384664,0.23200492841692544
ppb,PyG_GCN_h128_e100,44,48,0.5277003943920135,0.541014598860948,0.26558565418801194
ppb,PyG_GCN_h128_e100,44,49,0.5142556665147223,0.48245422277016325,0.18059853735178577
ppb,PyG_GCN_h128_e100,44,50,0.5340173953190083,0.5422284709897469,0.25566386362680105
ppb,PyG_GCN_h128_e100,44,51,0.5361124062683524,0.4485428925924503,0.15086901237217354
ppb,PyG_GCN_h128_e100,44,52,0.5173059643768683,0.5619007884116767,0.28711873719942904
ppb,PyG_GCN_h128_e100,44,53,0.5099440373298598,0.5430711391043406,0.26741716864242504
ppb,PyG_GCN_h128_e100,44,54,0.5175204277038574,0.5232410892378428,0.2131127882763294
ppb,PyG_GCN_h128_e100,44,55,0.5310883852766781,0.5450590093317461,0.25069726558651784
ppb,PyG_GCN_h128_e100,43,1,0.8952912615566719,0.05296603489783702,-0.013703445517118329
ppb,PyG_GCN_h128_e100,43,2,0.8107167271579184,0.27374741555926796,0.16386609390061824
ppb,PyG_GCN_h128_e100,43,3,0.7742108172032891,0.294429994743135,0.17627772791984886
ppb,PyG_GCN_h128_e100,43,4,0.7198846881709448,0.3300672260202858,0.2297477258486934
ppb,PyG_GCN_h128_e100,43,5,0.7033646564658095,0.34837583768874947,0.22403872946116732
ppb,PyG_GCN_h128_e100,43,6,0.711860534621448,0.3605346831782955,0.23605499583593637
ppb,PyG_GCN_h128_e100,43,7,0.6943830338920035,0.3724830813923564,0.1492246335226023
ppb,PyG_GCN_h128_e100,43,8,0.6712990730274014,0.3317319355107564,0.16407770462364912
ppb,PyG_GCN_h128_e100,43,9,0.6511950994410166,0.41738831292560674,0.32483407623782246
ppb,PyG_GCN_h128_e100,43,10,0.6627811956696394,0.4114518467702828,0.3024671891666175
ppb,PyG_GCN_h128_e100,43,11,0.6378696771656595,0.386776319028865,0.21717462217886074
ppb,PyG_GCN_h128_e100,43,12,0.6593421450475367,0.43975088436985765,0.27520101188650326
ppb,PyG_GCN_h128_e100,43,13,0.6286606432461157,0.45371862256470696,0.3123949115945638
ppb,PyG_GCN_h128_e100,43,14,0.6104836482100371,0.4524377299360116,0.31585427587154424
ppb,PyG_GCN_h128_e100,43,15,0.6298005184749278,0.32499960393721794,0.14651407170386
ppb,PyG_GCN_h128_e100,43,16,0.6023438122214341,0.35178100708340576,0.18454411762005707
ppb,PyG_GCN_h128_e100,43,17,0.6019278881026477,0.4256813755616564,0.28691343680540216
ppb,PyG_GCN_h128_e100,43,18,0.6141028069868321,0.4148947984552701,0.2277589889691034
ppb,PyG_GCN_h128_e100,43,19,0.6162909465592082,0.35374684492086383,0.18390593622619145
ppb,PyG_GCN_h128_e100,43,20,0.6121568785208028,0.45990589157869644,0.27282210953313146
ppb,PyG_GCN_h128_e100,43,21,0.6002884463566106,0.4883170411052046,0.26011831828133514
ppb,PyG_GCN_h128_e100,43,22,0.6047493230278899,0.47897639963847627,0.28426593680483014
ppb,PyG_GCN_h128_e100,43,23,0.6036532488537998,0.4775372287306364,0.2671257908315092
ppb,PyG_GCN_h128_e100,43,24,0.5916867830404421,0.4528936802725083,0.23641863532015306
ppb,PyG_GCN_h128_e100,43,25,0.5825296796676589,0.4726835717837199,0.2239013665656856
ppb,PyG_GCN_h128_e100,43,26,0.5632748592917513,0.4710935005156496,0.2712497226096551
ppb,PyG_GCN_h128_e100,43,27,0.5682117364755491,0.4904844547681817,0.24667692976015987
ppb,PyG_GCN_h128_e100,43,28,0.5925108703171335,0.4947267178292033,0.24521496206930193
ppb,PyG_GCN_h128_e100,43,29,0.591372475391481,0.495580811235137,0.31372684551281926
ppb,PyG_GCN_h128_e100,43,30,0.5936015299180659,0.4645231998134953,0.2216933254736514
ppb,PyG_GCN_h128_e100,43,31,0.5964582904082972,0.5129924708156088,0.30548939711579837
ppb,PyG_GCN_h128_e100,43,32,0.5701698035728641,0.5203537433748728,0.29572572723311075
ppb,PyG_GCN_h128_e100,43,33,0.5592110255142537,0.4442500942600477,0.21605303159258804
